SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,text_2.stopped,image.started,sound_8.started,text_4.started,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,Countdown.started,number1.started,number1.stopped,number2.started,number2.stopped,number3.started,number3.stopped,start.started,start.stopped,silence.started,silence.stopped,Countdown.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,Proceed_Break,FeedbackText.stopped,break_message.started,checkbox1.started,text_component.started,mouse1.started,CheckAccuracy1.started,accuracy_group1,proceed_to_test,CheckAccuracy1.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,Finish.started,text_11.started,text_11.stopped,Finish.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,54,0,67,67,72,,,,,400.7845748330001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.75708262499757,400.7845748330001,400.7845748330001,400.7845748330001,400.7845748330001,400.787664041331,400.7845748330001,400.7845748330001,400.7845748330001,402.22485912499906,صحیح است,65,68,4,1.4353726249973988,None,402.2292487079976,402.2406622919989,404.2277132499985,404.22772254200027,404.22782579200066,[],[],[],[],[],[],[],False,404.2539926669997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,54,0,68,68,65,,,,,404.2539926669997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.22821074999956,404.2539926669997,404.2539926669997,404.2539926669997,404.2539926669997,404.26080220833364,404.2539926669997,404.2539926669997,404.2539926669997,405.55830720799713,صحیح است,66,69,4,1.3013534169986087,None,405.56232275,405.5732627079997,407.56279408299815,407.5628096250002,407.5629444579972,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-7-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,54,0,69,69,66,,,,,407.586760582999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.56346816699806,407.586760582999,407.586760582999,407.586760582999,407.586760582999,407.59608279133363,407.586760582999,407.586760582999,407.586760582999,409.2441160829985,صحیح است,67,70,4,1.6551242499990622,None,409.24835145799807,409.25917045799724,411.254396291999,411.25443770799757,411.2548892499981,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-2-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,0,70,70,41,,,,,411.2866815419984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.25640524999835,411.2866815419984,411.2866815419984,411.2866815419984,411.2866815419984,411.28751945833255,411.2866815419984,411.2866815419984,411.2866815419984,412.8785817499993,صحیح است,68,71,3,1.5892249169992283,None,412.8826709169989,412.893463417,414.8778912919988,414.87790058300016,414.87802120799824,[],[],[],[],[],[],[],False,414.9057536250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-3-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,54,0,71,71,22,,,,,414.9057536250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.8791502919994,414.9057536250002,414.9057536250002,414.9057536250002,414.9057536250002,414.9110109583312,414.9057536250002,414.9057536250002,414.9057536250002,416.67511891699905,صحیح است,69,72,2,1.7639587500016205,None,416.6789339169991,416.68975141699775,418.6741796669994,418.67418783299945,418.6743233749985,[],[],[],[],[],[],[],False,418.6999109999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,54,0,72,72,64,,,,,418.6999109999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.6747549169995,418.6999109999997,418.6999109999997,418.6999109999997,418.6999109999997,418.70732750033176,418.6999109999997,418.6999109999997,418.6999109999997,421.7290087500005,صحیح است,70,73,4,3.027954375000263,None,421.73303683300037,421.7437399579976,423.73466841700065,423.73468325000067,423.73479508299715,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,0,73,73,47,,,,,423.75969370799794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.73532491699734,423.75969370799794,423.75969370799794,423.75969370799794,423.75969370799794,423.7679595413324,423.75969370799794,423.75969370799794,423.75969370799794,425.5375552080004,صحیح است,71,74,3,1.7768653330022062,None,425.54194245799954,425.55279858299764,427.54324670799906,427.543281541999,427.5436579169982,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,54,0,74,74,79,,,,,427.57288074999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.54506554199907,427.57288074999815,427.57288074999815,427.57288074999815,427.57288074999815,427.5764087913308,427.57288074999815,427.57288074999815,427.57288074999815,429.30853070800003,صحیح است,72,75,4,1.7330659170002036,None,429.3124637919973,429.3232906669982,431.3126965829979,431.3127288329997,431.31303337499776,[],[],[],[],[],[],[],False,431.3413797920002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-9-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,0,75,75,48,,,,,431.3413797920002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.3143602499986,431.3413797920002,431.3413797920002,431.3413797920002,431.3413797920002,431.34515816633257,431.3413797920002,431.3413797920002,431.3413797920002,433.8708134999979,صحیح است,73,76,3,2.5205596250016242,None,433.87467837499935,433.8854837500003,435.87107962499795,435.87110537499757,435.87140516699947,[],[],[],[],[],[],[],False,435.89864124999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-13-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,54,0,76,76,12,,,,,435.89864124999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.87233045799803,435.89864124999804,435.89864124999804,435.89864124999804,435.89864124999804,435.9035649163311,435.89864124999804,435.89864124999804,435.89864124999804,438.2087513749975,صحیح است,74,77,1,2.301023333999183,None,438.2131391669973,438.22135954199985,440.21117191699886,440.2111812080002,440.21129133299837,[],[],[],[],[],[],[],False,440.2397040830001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,0,77,77,54,,,,,440.2397040830001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.21171791699817,440.2397040830001,440.2397040830001,440.2397040830001,440.2397040830001,440.2443098753324,440.2397040830001,440.2397040830001,440.2397040830001,441.85487745799765,صحیح است,75,78,3,1.612567249998392,None,441.8590700419991,441.8699070830007,443.862880875,443.8629054999983,443.8632794579971,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,54,0,78,78,26,,,,,443.8897135829975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.8644789579994,443.8897135829975,443.8897135829975,443.8897135829975,443.8897135829975,443.89602350033283,443.8897135829975,443.8897135829975,443.8897135829975,445.2083200419984,صحیح است,76,79,2,1.3175637920030567,None,445.2125192079984,445.22340708299816,447.2064771250007,447.2064864169988,447.20659633299874,[],[],[],[],[],[],[],False,447.2315880829992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-18-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,54,0,79,79,17,,,,,447.2315880829992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.2070499580004,447.2315880829992,447.2315880829992,447.2315880829992,447.2315880829992,447.23960833333376,447.2315880829992,447.2315880829992,447.2315880829992,448.58567112499804,صحیح است,77,80,1,1.343607583999983,None,448.5897813329975,448.6006142499973,450.5852863330001,450.58529604199794,450.5854074579984,[],[],[],[],[],[],[],False,450.59061012500024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.5857875420006,0.9625,True,450.58598766700015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.5860156669987,450.59061012500024,455.61752137499934,455.57402208299754,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,44,455.61752137499934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.5947135419992,455.61752137499934,455.61752137499934,455.61752137499934,455.61752137499934,455.62381779199933,455.61752137499934,455.61752137499934,459.7915339579995,3,4.168265666001389,None,3,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,16,459.812948625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.79199125000014,459.812948625,459.812948625,459.812948625,459.812948625,459.8074483746643,459.812948625,459.812948625,461.4919454999981,1,1.6741877079984988,None,1,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,,,,,,,,,0,2,2,64,461.51984591699875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.4962036249999,461.51984591699875,461.51984591699875,461.51984591699875,461.51984591699875,461.5244374163308,461.51984591699875,461.51984591699875,462.9949395000003,4,1.4728639999993902,None,4,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,,,,,,,,,0,3,3,51,463.0230210419977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.9990238749997,463.0230210419977,463.0230210419977,463.0230210419977,463.0230210419977,463.0274926663337,463.0230210419977,463.0230210419977,464.3992574999975,3,1.3671662919987284,None,3,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-13-Per.wav,Speaker1,گوینده ۱,,,,,,,,,0,4,4,12,464.42471083299824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.4033908329984,464.42471083299824,464.42471083299824,464.42471083299824,464.42471083299824,464.4318656253313,464.42471083299824,464.42471083299824,465.5992699169983,1,1.1708049170010781,None,1,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-13-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,,,,,,,,,0,5,5,75,465.62640187500074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.6037399579982,465.62640187500074,465.62640187500074,465.62640187500074,465.62640187500074,465.631798125331,465.62640187500074,465.62640187500074,467.59533183299936,4,1.966360332997283,None,4,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,,,,,,,,,0,6,6,36,467.62217970799975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.5993454169984,467.62217970799975,467.62217970799975,467.62217970799975,467.62217970799975,467.6278715003323,467.62217970799975,467.62217970799975,469.07568079200064,2,1.4504536670028756,None,2,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,,,,,,,,,0,7,7,79,469.1008141249986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.07969745800074,469.1008141249986,469.1008141249986,469.1008141249986,469.1008141249986,469.10817770833137,469.1008141249986,469.1008141249986,470.5376885000005,4,1.4347312500030966,None,4,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,,,,,,,,,0,8,8,39,470.5646882500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.5415592499994,470.5646882500005,470.5646882500005,470.5646882500005,470.5646882500005,470.57020150033395,470.5646882500005,470.5646882500005,472.22368387499955,2,1.6559738329997344,None,2,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,,,,,,,,,0,9,9,4,472.25387883299845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.2291094579996,472.25387883299845,472.25387883299845,472.25387883299845,472.25387883299845,472.2562038753317,472.25387883299845,472.25387883299845,473.95217712500016,1,1.6897961659997236,None,1,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,,,,,,,,,0,10,10,31,473.98187733300074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.9566191249978,473.98187733300074,473.98187733300074,473.98187733300074,473.98187733300074,473.9826815833335,473.98187733300074,473.98187733300074,475.32694920799986,2,1.338208166998811,None,2,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker3,گوینده۳,,,,,,,,,0,11,11,47,475.3549345419997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.33120099999724,475.3549345419997,475.3549345419997,475.3549345419997,475.3549345419997,475.35935950033354,475.3549345419997,475.3549345419997,476.93782058299985,3,1.5756570000012289,None,3,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker1,گوینده ۱,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
