SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses,total_trials,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,TransitionRoutine.started,TransitionRoutine.stopped,nextRoutine,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,58,58,0,,,,,,,,,,,,239.37452279199988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.34916900000007,239.37452279199988,239.37452279199988,239.37452279199988,239.37452279199988,239.38210358333305,239.37452279199988,239.37452279199988,240.47054158399988,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.086398082999949,None,0,59,240.475538959,240.4898388749998,242.47498350000023,242.49710945900006,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,0,59,59,38,,,,,,,,,,,,242.49710945900006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.47514641700036,242.49710945900006,242.49710945900006,242.49710945900006,242.49710945900006,242.49144495866702,242.49710945900006,242.49710945900006,243.56530462499995,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,1.0591030839996165,None,0,60,243.56909508399985,243.57935708399964,245.56485245899967,245.59066941699984,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,60,60,11,,,,,,,,,,,,245.59066941699984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.5654292500003,245.59066941699984,245.59066941699984,245.59066941699984,245.59066941699984,245.59718187533377,245.59066941699984,245.59066941699984,246.64440908400047,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,3,1.0505534580006497,None,0,61,246.64825083400046,246.66201233399988,248.65017400000033,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,61,61,6,,,,,,,,,,,,248.67315270899962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.65033220900023,248.67315270899962,248.67315270899962,248.67315270899962,248.67315270899962,248.66680316666705,248.67315270899962,248.67315270899962,249.65931029199965,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,3,0.9845679999998538,None,0,62,249.6631816250001,249.67581450000034,251.6729162089996,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-20-En.wav,Speaker3,گوینده۳,,,,,,,,,0,62,62,59,,,,,,,,,,,,251.69486874999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.67308258400044,251.69486874999984,251.69486874999984,251.69486874999984,251.69486874999984,251.6895540006665,251.69486874999984,251.69486874999984,252.91791512500004,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.219850999999835,None,0,63,252.92226429200036,252.93531637500018,254.92071545900035,254.94528016700042,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-13-En.wav,Speaker3,گوینده۳,,,,,,,,,0,63,63,52,,,,,,,,,,,,254.94528016700042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.9209063340004,254.94528016700042,254.94528016700042,254.94528016700042,254.94528016700042,254.9537768333335,254.94528016700042,254.94528016700042,256.1608693340004,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.2137202919993797,None,0,64,256.1651756250003,256.17823512500036,258.1653108339997,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,64,64,2,,,,,,,,,,,,258.19321924999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.1659754170005,258.19321924999986,258.19321924999986,258.19321924999986,258.19321924999986,258.19848750033316,258.19321924999986,258.19321924999986,259.2878312089997,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.0864408749994254,None,0,65,259.2919887090002,259.30502233399966,261.2910624169999,261.3159384999999,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,65,65,12,,,,,,,,,,,,261.3159384999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.2919887090002,261.3159384999999,261.3159384999999,261.3159384999999,261.3159384999999,261.3233251673332,261.3159384999999,261.3159384999999,262.33709462499974,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.0155129160002616,None,0,66,262.34101908400044,262.35449583399986,264.34139645899995,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,66,66,8,,,,,,,,,,,,264.3677014169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.3419488339996,264.3677014169998,264.3677014169998,264.3677014169998,264.3677014169998,264.3745883333336,264.3677014169998,264.3677014169998,265.27011462500013,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,0.8990032910005539,None,0,67,265.2738551250004,265.2865069170002,267.27410616700035,267.2969953749998,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-18-En.wav,Speaker3,گوینده۳,,,,,,,,,0,67,67,57,,,,,,,,,,,,267.2969953749998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.27428624999993,267.2969953749998,267.2969953749998,267.2969953749998,267.2969953749998,267.2904129166666,267.2969953749998,267.2969953749998,268.3803347089997,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.0703268330007631,None,0,68,268.38451579200046,268.3952129999998,270.3876730840002,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,0,68,68,42,,,,,,,,,,,,270.41154129200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.3878396250002,270.41154129200004,270.41154129200004,270.41154129200004,270.41154129200004,270.420971375333,270.41154129200004,270.41154129200004,271.4793890000001,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.0607617919995391,None,0,69,271.4833049589997,271.49412770900017,273.4774233340004,273.5015365420004,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,,,,,,,,,0,69,69,50,,,,,,,,,,,,273.5015365420004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.47757550000006,273.5015365420004,273.5015365420004,273.5015365420004,273.5015365420004,273.5104837503336,273.5015365420004,273.5015365420004,274.503565,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,0.9975515830001314,None,0,70,274.50735941699986,274.5196496669996,276.50774354199984,276.53123841700017,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,70,70,16,,,,,,,,,,,,276.53123841700017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.5086650000003,276.53123841700017,276.53123841700017,276.53123841700017,276.53123841700017,276.5401367503332,276.53123841700017,276.53123841700017,277.4949188339997,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,0.9531791250001334,None,0,71,277.4989098750002,277.5101009170003,279.5043567499997,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,71,71,13,,,,,,,,,,,,279.5278688750004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5049172500003,279.5278688750004,279.5278688750004,279.5278688750004,279.5278688750004,279.5375413333336,279.5278688750004,279.5278688750004,280.8794315840005,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.3414521249997051,None,0,72,280.88366070899974,280.8968587090003,282.89001041699976,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-17-En.wav,Speaker2,گوینده۲,,,,,,,,,0,72,72,36,,,,,,,,,,,,282.9125365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.8901692500003,282.9125365,282.9125365,282.9125365,282.9125365,282.90663525066634,282.9125365,282.9125365,283.99614787500013,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,1.0800992919994314,None,0,73,284.0002193749997,284.0134191670004,286.0004092500003,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,,0,73,73,24,,,,,,,,,,,,286.0239243340002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0005760419999,286.0239243340002,286.0239243340002,286.0239243340002,286.0239243340002,286.03370025033337,286.0239243340002,286.0239243340002,287.0635808750003,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,1.0296173329998055,None,0,74,287.06744795899976,287.0801776670005,289.0699502919997,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-12-En.wav,Speaker4,گوینده۴,,,,,,,,,0,74,74,71,,,,,,,,,,,,289.09315133400014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.07011579200025,289.09315133400014,289.09315133400014,289.09315133400014,289.09315133400014,289.10324991733296,289.09315133400014,289.09315133400014,290.22608904200024,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,1.1305592090002392,None,0,75,290.230229625,290.2430085420001,292.22683758400035,292.2491812090002,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,,0,75,75,72,,,,,,,,,,,,292.2491812090002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.22699612500037,292.2491812090002,292.2491812090002,292.2491812090002,292.2491812090002,292.24326679166666,292.2491812090002,292.2491812090002,293.5068679169999,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,1.249092582999765,None,0,76,293.51120695900045,293.5223341669998,295.5136049590001,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-8-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,76,76,7,,,,,,,,,,,,295.53641979199983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.51378300000033,295.53641979199983,295.53641979199983,295.53641979199983,295.53641979199983,295.53024062566715,295.53641979199983,295.53641979199983,296.70508187500036,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,3,1.1588327919998846,None,0,77,296.70903145900047,296.7222092920001,298.7120503340002,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,,,,,,,,,0,77,77,73,,,,,,,,,,,,298.7406469999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.7126781670004,298.7406469999996,298.7406469999996,298.7406469999996,298.7406469999996,298.7452320833331,298.7406469999996,298.7406469999996,299.9508232500002,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,1.196624874999543,None,0,78,299.9560211670005,299.97109841699967,301.9564451670003,301.9837379589999,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,0,78,78,43,,,,,,,,,,,,301.9837379589999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.95695779200014,301.9837379589999,301.9837379589999,301.9837379589999,301.9837379589999,301.9889042923337,301.9837379589999,301.9837379589999,303.2701426249996,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.2853866249997736,None,0,79,303.2739527499998,303.2862231250001,305.2713439999998,305.2935323339998,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,0,79,79,51,,,,,,,,,,,,305.2935323339998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.2714919170003,305.2935323339998,305.2935323339998,305.2935323339998,305.2935323339998,305.2877670006667,305.2935323339998,305.2935323339998,306.2589427089997,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,0.9628904170003807,None,0,80,306.2628533750003,306.27590150000015,308.2625698339998,308.2663346669997,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.26261770899964,308.2627783750004,TrainingGroup1,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.2627916669999,308.2663346669997,,313.2559555839998,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2762741249999,,,,,,,,
