SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,InitializeExperiment.started,InitializeExperiment.stopped,CheckAccuracy1.started,CheckAccuracy1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker4,گوینده۴,41,61,3341,76,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.42775125000117,99.4279959580017,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,41,62,3342,73,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.44350408300306,99.4436562080009,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-1-Per.wav,Speaker4,گوینده۴,41,63,3343,60,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.46014566700251,99.46031229200162,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-13-Per.wav,Speaker3,گوینده۳,41,64,3344,52,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4758417080011,99.47601983300046,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,41,65,3345,38,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.49160208300236,99.4917762920013,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-4-Per.wav,Speaker3,گوینده۳,41,66,3346,43,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5074525830023,99.5076800420029,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-2-Per.wav,Speaker4,گوینده۴,41,67,3347,61,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.52403462500297,99.52420120800161,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,41,68,3348,70,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.53989954200006,99.5400539580005,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,41,69,3349,39,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.55573570800334,99.55589933300143,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker3,گوینده۳,41,70,3350,47,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.57147841700134,99.57167112500247,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-1-Per.wav,Speaker1,گوینده ۱,41,71,3351,0,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58795187500073,99.58811454200259,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,41,72,3352,64,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6037595830021,99.60395000000062,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-9-Per.wav,Speaker1,گوینده ۱,41,73,3353,8,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.61952862500038,99.61969433300328,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,41,74,3354,10,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.63525029200173,99.63542587500342,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,41,75,3355,75,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.65174062500228,99.65189983300297,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,41,76,3356,16,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6675285420024,99.66769625000234,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-18-Per.wav,Speaker1,گوینده ۱,41,77,3357,17,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6832562080017,99.68342091700106,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,41,78,3358,18,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.69908587500322,99.69929508300265,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-19-Per.wav,Speaker4,گوینده۴,41,79,3359,78,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.71552125000017,99.71570120800243,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-2-Per.wav,Speaker4,گوینده۴,42,0,3360,61,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.73133645800044,99.73149679200287,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-5-Per.wav,Speaker2,گوینده۲,42,1,3361,24,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.74711062500137,99.7473198330008,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-4-Per.wav,Speaker3,گوینده۳,42,2,3362,43,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.76294362500266,99.76313858300273,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,42,3,3363,79,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.77947979200326,99.77964733300178,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,42,4,3364,49,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.79524329200285,99.79541000000245,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,42,5,3365,31,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.81098779200329,99.81114779200288,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,42,6,3366,18,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.82674525000039,99.82696491700335,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-11-Per.wav,Speaker3,گوینده۳,42,7,3367,50,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.84324808300153,99.84341683300227,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-9-Per.wav,Speaker1,گوینده ۱,42,8,3368,8,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8590976250016,99.85925466700064,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker4,گوینده۴,42,9,3369,76,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.87485504200231,99.87502525000309,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-2-Per.wav,Speaker1,گوینده ۱,42,10,3370,1,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.89062408300015,99.89078316700034,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,42,11,3371,56,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9071029580009,99.90727875000084,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-13-Per.wav,Speaker3,گوینده۳,42,12,3372,52,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.92291900000055,99.92311987500216,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-10-Per.wav,Speaker2,گوینده۲,42,13,3373,29,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.93865245800043,99.93882545800079,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,42,14,3374,42,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.95439675000307,99.95456916700277,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-1-Per.wav,Speaker1,گوینده ۱,42,15,3375,0,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.97093250000034,99.97111637500348,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,42,16,3376,54,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.98677095800304,99.98694708300172,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,42,17,3377,27,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00252120799996,100.00269341700186,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,42,18,3378,26,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.01827516699996,100.01844587500091,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,42,19,3379,11,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.03471391700077,100.03488216700134,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,42,20,3380,3,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.05061387500245,100.05079150000165,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,42,21,3381,72,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06653333300346,100.06670487500014,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,42,22,3382,75,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.08219929200277,100.08241125000131,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,42,23,3383,65,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.09870920800313,100.09888862500156,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,42,24,3384,74,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.11445616700075,100.11462250000113,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,42,25,3385,55,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1302260420016,100.130407208002,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,42,26,3386,4,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.14604037500249,100.14619891700204,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,42,27,3387,73,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.16271916700134,100.16290724999999,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,42,28,3388,38,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1786037080019,100.17877595800019,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-13-Per.wav,Speaker1,گوینده ۱,42,29,3389,12,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.19450375000088,100.19466008300151,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-9-Per.wav,Speaker2,گوینده۲,42,30,3390,28,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.21021979200304,100.21038875000158,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-10-Per.wav,Speaker1,گوینده ۱,42,31,3391,9,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.22674283300148,100.2269068750029,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker3,گوینده۳,42,32,3392,47,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.24253137500273,100.24272458300038,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-19-Per.wav,Speaker3,گوینده۳,42,33,3393,58,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.25831354200272,100.25847833300213,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,42,34,3394,68,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.27418350000153,100.27435408300153,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,42,35,3395,51,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.29052450000017,100.29069195800184,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,42,36,3396,70,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.30631975000142,100.30653900000107,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,42,37,3397,7,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.32214137500341,100.32233095800257,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,42,38,3398,44,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.33792562500093,100.33809358300277,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-2-Per.wav,Speaker3,گوینده۳,42,39,3399,41,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.35431758300183,100.35453883300215,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,42,40,3400,10,,,,,107.60147916700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.37016975000006,100.37035154200203,229079,001,2024-07-01_23h30.05.508,5-28,2024.1.4,None,2024-07-01 23h30.10.358661 +0900,
