SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_9.started,sound_13.started,text_7.started,image_8.stopped,text_6.stopped,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,CheckAccuracy1.started,accuracy_group1,proceed_to_test,CheckAccuracy1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,69,69,73,201.79849962500157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.77133325000614,201.79849962500157,201.79849962500157,201.79849962500157,201.79849962500157,201.8043019583352,201.79849962500157,201.79849962500157,201.79914562500198,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,17,70,1,2.0391955000013695,None,201.7996549580057,201.80972412499978,203.80657254200196,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,70,70,51,203.8310405420052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.80715187500027,203.8310405420052,203.8310405420052,203.8310405420052,203.8310405420052,203.83969666633544,203.8310405420052,203.8310405420052,203.83158858300158,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,17,71,1,1.9705130829970585,None,203.83183412500512,203.8415880829998,205.8305640000035,205.85149737500615,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-1-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,71,71,0,205.85149737500615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.83072233300481,205.85149737500615,205.85149737500615,205.85149737500615,205.85149737500615,205.84698499967297,205.85149737500615,205.85149737500615,205.97470754200185,Correct! صحیح است,18,72,1,0.11902087500493508,None,205.97844754200196,205.98936141700688,207.98078712500137,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,72,72,56,208.00142079200305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.98097504200268,208.00142079200305,208.00142079200305,208.00142079200305,208.00142079200305,207.99740191667323,208.00142079200305,208.00142079200305,208.00208445800672,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,18,73,1,2.095238458001404,None,208.006267458004,208.01615533300355,210.00521983300132,210.02740250000352,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,73,73,19,210.02740250000352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.005383583004,210.02740250000352,210.02740250000352,210.02740250000352,210.02740250000352,210.02167212467273,210.02740250000352,210.02740250000352,210.02803983299964,Correct! صحیح است,19,74,1,1.972320499997295,None,210.03190570800507,210.03980916700675,212.0243337080028,212.05055270800221,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,74,74,55,212.05055270800221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.02529312499973,212.05055270800221,212.05055270800221,212.05055270800221,212.05055270800221,212.05659841633366,212.05055270800221,212.05055270800221,212.10460975000024,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,19,75,1,0.046503042001859285,None,212.10882554200361,212.12120766700536,214.10815533300047,214.13203662500018,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-9-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,75,75,8,214.13203662500018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.10834662500565,214.13203662500018,214.13203662500018,214.13203662500018,214.13203662500018,214.14117458333982,214.13203662500018,214.13203662500018,214.15271808300167,Correct! صحیح است,20,76,1,0.016983665998850483,None,214.15697079200618,214.1679314580033,216.15623083300306,216.1811143330051,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,0,0,0,3,0,76,76,31,216.1811143330051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.15641245800362,216.1811143330051,216.1811143330051,216.1811143330051,216.1811143330051,216.18922325033833,216.1811143330051,216.1811143330051,216.36988179200125,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,20,77,1,0.1822846249997383,None,216.3742701250012,216.38601220800047,218.37179216700315,218.39693400000397,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-11-Per.wav,Speaker2,گوینده۲,0,0,0,3,0,77,77,30,218.39693400000397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.3719612920031,218.39693400000397,218.39693400000397,218.39693400000397,218.39693400000397,218.40492562533524,218.39693400000397,218.39693400000397,218.5483566250041,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,20,78,1,0.1496244169975398,None,218.55252633300552,218.56531795800402,220.55785312500666,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-16-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,78,78,15,220.58389720800187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.55839587500668,220.58389720800187,220.58389720800187,220.58389720800187,220.58389720800187,220.59103225033374,220.58389720800187,220.58389720800187,220.72648670800118,Correct! صحیح است,21,79,1,0.1396453749985085,None,220.73039400000562,220.74086508300388,222.73239020800247,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,79,79,72,222.75890962500125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.73299837500235,222.75890962500125,222.75890962500125,222.75890962500125,222.75890962500125,222.76555441633587,222.75890962500125,222.75890962500125,223.07951987500564,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,21,80,1,0.31938754199654795,None,223.0832709170063,223.0963340830058,225.0899261250015,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.09022437500244,0.0,False,225.09112241700495,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,0,1,1,53,0,0,0,25,225.134983750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.11404445800144,225.134983750002,225.134983750002,225.134983750002,225.134983750002,225.1397232500065,225.134983750002,225.134983750002,228.40871362500184,Correct! صحیح است,22,81,2,3.2658205420011654,None,228.4090677080021,228.4180095000047,230.40329787500377,230.42454241700034,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-3-Per.wav,Speaker4,گوینده۴,0,1,1,53,0,1,1,62,230.42454241700034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.4036621250052,230.42454241700034,230.42454241700034,230.42454241700034,230.42454241700034,230.4190830416667,230.42454241700034,230.42454241700034,232.23467941700073,Correct! صحیح است,23,82,4,1.8089089170025545,None,232.23890933300572,232.24986779200117,234.23441295800149,234.25472479200107,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,0,1,1,53,0,2,2,31,234.25472479200107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.23457733300165,234.25472479200107,234.25472479200107,234.25472479200107,234.25472479200107,234.25086466667224,234.25472479200107,234.25472479200107,235.52193662500213,Correct! صحیح است,24,83,2,1.2662460420033312,None,235.52582970799995,235.5376677920067,237.5287612500033,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,0,1,1,53,0,3,3,79,237.54931266700441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.52893308300554,237.54931266700441,237.54931266700441,237.54931266700441,237.54931266700441,237.54539441666955,237.54931266700441,237.54931266700441,239.21078237500478,Correct! صحیح است,25,84,4,1.6598011660025804,None,239.21491308300028,239.2261533750061,241.216147500003,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,0,1,1,53,0,4,4,4,241.23795775000326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.21635050000623,241.23795775000326,241.23795775000326,241.23795775000326,241.23795775000326,241.23273420866852,241.23795775000326,241.23795775000326,242.48516641700553,Correct! صحیح است,26,85,1,1.2440064160036854,None,242.4889590830062,242.50016062500072,244.48945579200517,244.51114070800395,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,0,1,1,53,0,5,5,36,244.51114070800395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.49000454199995,244.51114070800395,244.51114070800395,244.51114070800395,244.51114070800395,244.50520712467213,244.51114070800395,244.51114070800395,245.53403204200004,Correct! صحیح است,27,86,2,1.0129995000024792,None,245.53804708300595,245.54998216700187,247.53417170800094,247.55514420800318,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker4,گوینده۴,0,1,1,53,0,6,6,76,247.55514420800318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.53434512500098,247.55514420800318,247.55514420800318,247.55514420800318,247.55514420800318,247.55060674967197,247.55514420800318,247.55514420800318,248.81952787500632,Correct! صحیح است,28,87,4,1.2609053339983802,None,248.82346920800046,248.83485841700167,250.82418433300336,250.84812416700152,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-9-Per.wav,Speaker2,گوینده۲,0,1,1,53,0,7,7,28,250.84812416700152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.82493079200503,250.84812416700152,250.84812416700152,250.84812416700152,250.84812416700152,250.85664454133854,250.84812416700152,250.84812416700152,252.20090529200388,Correct! صحیح است,29,88,2,1.3376757910009474,None,252.20497870800318,252.2181870830027,254.2052089170029,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,0,1,1,53,0,8,8,64,254.22909341700142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.20588962500187,254.22909341700142,254.22909341700142,254.22909341700142,254.22909341700142,254.23837295833852,254.22909341700142,254.22909341700142,255.73213129200303,Correct! صحیح است,30,89,4,1.4998185000004014,None,255.73622529200657,255.7477507500007,257.73503291700035,257.75621000000683,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,0,1,1,53,0,9,9,74,257.75621000000683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.73519687500084,257.75621000000683,257.75621000000683,257.75621000000683,257.75621000000683,257.7514412496714,257.75621000000683,257.75621000000683,258.955762125006,Correct! صحیح است,31,90,4,1.190496916999109,None,258.959985583002,258.97227087500505,260.96489912499965,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-19-Per.wav,Speaker3,گوینده۳,0,1,1,53,0,10,10,58,260.98595229200146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.9650837080044,260.98595229200146,260.98595229200146,260.98595229200146,260.98595229200146,260.98152974967184,260.98595229200146,260.98595229200146,262.38970645800146,Correct! صحیح است,32,91,3,1.4026468329975614,None,262.3946379170011,262.4069954170045,264.3914889170046,264.4122695000042,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,0,1,1,53,0,11,11,69,264.4122695000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.3916665420038,264.4122695000042,264.4122695000042,264.4122695000042,264.4122695000042,264.4079213746702,264.4122695000042,264.4122695000042,265.8473672079999,Correct! صحیح است,33,92,4,1.4294762089994038,None,265.8515900420025,265.863124042,267.8462822080037,267.8676544170012,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,0,1,1,53,0,12,12,27,267.8676544170012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.8464932920033,267.8676544170012,267.8676544170012,267.8676544170012,267.8676544170012,267.86266137467123,267.8676544170012,267.8676544170012,269.06929029200546,Correct! صحیح است,34,93,2,1.1945436250025523,None,269.07333454200125,269.085077542004,271.07981716700306,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,0,1,1,53,0,13,13,55,271.100321542006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.07997866700316,271.100321542006,271.100321542006,271.100321542006,271.100321542006,271.09644754167334,271.100321542006,271.100321542006,273.09967183300614,Correct! صحیح است,35,94,3,1.997103417001199,None,273.10351900000387,273.11509125000157,275.1072535830026,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,0,1,1,53,0,14,14,7,275.13170925000304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.10781666700495,275.13170925000304,275.13170925000304,275.13170925000304,275.13170925000304,275.14042808333807,275.13170925000304,275.13170925000304,276.2928002080007,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,35,95,3,1.1597725000028731,None,276.2969548330002,276.3115472500067,278.29724575,278.32017841700144,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-20-Per.wav,Speaker3,گوینده۳,0,1,1,53,0,15,15,59,278.32017841700144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.2977432080006,278.32017841700144,278.32017841700144,278.32017841700144,278.32017841700144,278.33010704133676,278.32017841700144,278.32017841700144,280.10645420800574,Correct! صحیح است,36,96,3,1.7815249159975792,None,280.1110697080003,280.12419545800367,282.11151841700485,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,0,1,1,53,0,16,16,10,282.13357529200584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.1117164170064,282.13357529200584,282.13357529200584,282.13357529200584,282.13357529200584,282.12813058367124,282.13357529200584,282.13357529200584,283.3078784580066,Correct! صحیح است,37,97,1,1.1634462910005823,None,283.3116766670064,283.3229922080063,285.313440542006,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-16-Per.wav,Speaker1,گوینده ۱,0,1,1,53,0,17,17,15,285.3355241669997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.31360304200643,285.3355241669997,285.3355241669997,285.3355241669997,285.3355241669997,285.33007195867344,285.3355241669997,285.3355241669997,287.12125629200455,Correct! صحیح است,38,98,1,1.784538749998319,None,287.1251352920008,287.137092500001,289.12439987499965,289.14776329200686,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,0,1,1,53,0,18,18,11,289.14776329200686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.1252170420048,289.14776329200686,289.14776329200686,289.14776329200686,289.14776329200686,289.156822583333,289.14776329200686,289.14776329200686,290.3574628330025,Correct! صحیح است,39,99,1,1.2024390829974436,None,290.3617045420033,290.370115083002,292.35814937500254,292.378589042004,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-10-Per.wav,Speaker2,گوینده۲,0,1,1,53,0,19,19,29,292.378589042004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.35831433300336,292.378589042004,292.378589042004,292.378589042004,292.378589042004,292.37448587466884,292.378589042004,292.378589042004,293.3423546670019,Correct! صحیح است,40,100,2,0.9529364589980105,None,293.3460921670048,293.35704695800086,295.3427828330023,295.36480320800183,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,0,1,1,53,0,20,20,37,295.36480320800183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.3429748330018,295.36480320800183,295.36480320800183,295.36480320800183,295.36480320800183,295.35920341666883,295.36480320800183,295.36480320800183,297.58488591700007,Correct! صحیح است,41,101,2,2.218691916001262,None,297.58923504200357,297.60053658300603,299.58518825000647,299.6077540000042,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,0,1,1,53,0,21,21,16,299.6077540000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5853902500021,299.6077540000042,299.6077540000042,299.6077540000042,299.6077540000042,299.6016048746717,299.6077540000042,299.6077540000042,300.64665262500057,Correct! صحیح است,42,102,1,1.0307417500007432,None,300.6514412080069,300.6647090000042,302.649735125,302.6713638750007,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,0,1,1,53,0,22,22,70,302.6713638750007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.64990716700413,302.6713638750007,302.6713638750007,302.6713638750007,302.6713638750007,302.6661565836732,302.6713638750007,302.6713638750007,304.1746972500041,Correct! صحیح است,43,103,4,1.4936915830039652,None,304.17869479200453,304.18831875000615,306.1795280830047,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,0,1,1,53,0,23,23,73,306.20144695800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.17972362500586,306.20144695800263,306.20144695800263,306.20144695800263,306.20144695800263,306.19616291667285,306.20144695800263,306.20144695800263,307.70664266700624,Correct! صحیح است,44,104,4,1.4969343749980908,None,307.71055508300196,307.72193533300015,309.71306933300366,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,0,1,1,53,0,24,24,6,309.73374554200564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.71324783300224,309.73374554200564,309.73374554200564,309.73374554200564,309.73374554200564,309.72969920866694,309.73374554200564,309.73374554200564,310.95169287500175,Correct! صحیح است,45,105,1,1.2166519590027747,None,310.9558542500017,310.9670912920046,312.95610250000027,312.981456542002,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-1-Per.wav,Speaker1,گوینده ۱,0,1,1,53,0,25,25,0,312.981456542002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.95673908300523,312.981456542002,312.981456542002,312.981456542002,312.981456542002,312.98844195834,312.981456542002,312.981456542002,314.21817762499995,Correct! صحیح است,46,106,1,1.231736459005333,None,314.222451833004,314.23365387500235,316.21693537500687,316.23916345800535,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
