SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image_7.started,sound_9.started,text_5.started,image.stopped,text_4.stopped,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test_group3,CheckAccuracy3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-11-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,69,69,10,286.9930543749997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.96984799999973,286.9930543749997,286.9930543749997,286.9930543749997,286.9930543749997,287.0025496663334,286.9930543749997,286.9930543749997,288.1030195829999,Correct! صحیح است,1,1.101651832999778,None,0,70,288.10682370799987,288.11576983299983,,290.10869833299967,290.1087297080003,0.0,False,290.10939125000004,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,,,,,,,,,0,70,70,79,290.13360241699957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.11037512500025,290.13360241699957,290.13360241699957,290.13360241699957,290.13360241699957,290.1418453333331,290.13360241699957,290.13360241699957,291.31948762499997,Correct! صحیح است,4,1.1814981669995177,None,0,71,291.32371254200007,291.3346206670003,293.3422824999998,293.3184042080002,293.3184124999998,0.0,False,293.31857262499943,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,0,71,71,46,293.3422824999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.3187468750002,293.3422824999998,293.3422824999998,293.3422824999998,293.3422824999998,293.35147629133326,293.3422824999998,293.3422824999998,294.88074012499965,Correct! صحیح است,3,1.533432791999985,None,0,72,294.88469262499984,294.8962339999998,,296.8903404169996,296.89037262500005,0.0,False,296.89129475000027,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-14-En.wav,Speaker3,گوینده۳,,,,,,,,,0,72,72,53,296.91883108299953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.89191895800013,296.91883108299953,296.91883108299953,296.91883108299953,296.91883108299953,296.92348129133325,296.91883108299953,296.91883108299953,298.8821618330003,Correct! صحیح است,3,1.9600917500001742,None,0,73,298.8873431669999,298.90056370799994,300.90786599999956,300.8848371670001,300.88484595799946,0.0,False,300.8850107500002,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-18-En.wav,Speaker3,گوینده۳,,,,,,,,,0,73,73,57,300.90786599999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.88519279199954,300.90786599999956,300.90786599999956,300.90786599999956,300.90786599999956,300.90129204166647,300.90786599999956,300.90786599999956,302.0943385419996,Correct! صحیح است,3,1.1853842919999806,None,0,74,302.0984473749995,302.1098747919996,304.1154593330002,304.0933353749997,304.09334425,0.0,False,304.0935058750001,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-7-En.wav,Speaker2,گوینده۲,,,,,,,,,0,74,74,26,304.1154593330002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0936692079995,304.1154593330002,304.1154593330002,304.1154593330002,304.1154593330002,304.1097931246661,304.1154593330002,304.1154593330002,305.0804902919999,Correct! صحیح است,2,0.9629147919995376,None,0,75,305.08437541700005,305.0952896250001,307.10377358299957,307.08051004200024,307.0805191669997,0.0,False,307.080683917,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,,0,75,75,54,307.10377358299957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0808502919999,307.10377358299957,307.10377358299957,307.10377358299957,307.10377358299957,307.1135990003336,307.10377358299957,307.10377358299957,308.50675466699977,Correct! صحیح است,3,1.4000177500001882,None,0,76,308.5106744579998,308.5218177079996,310.5296319580002,310.50498954199975,310.50499879200015,0.0,False,310.50519545799943,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,0,76,76,45,310.5296319580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.5053848329999,310.5296319580002,310.5296319580002,310.5296319580002,310.5296319580002,310.5378662503331,310.5296319580002,310.5296319580002,312.24391233299957,Correct! صحیح است,3,1.7118500000005952,None,0,77,312.24820245799947,312.25971087499966,314.2712942500002,314.24813558299957,314.24814420799976,0.0,False,314.24830745799954,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-20-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,77,77,19,314.2712942500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.24847512499946,314.2712942500002,314.2712942500002,314.2712942500002,314.2712942500002,314.2811746663333,314.2712942500002,314.2712942500002,315.4777564999995,Correct! صحیح است,1,1.202615875000447,None,0,78,315.4819618749998,315.49277891699967,317.50649520800016,317.48133029200017,317.481351292,0.0,False,317.4817222499996,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,,,,,,,,,0,78,78,60,317.50649520800016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.4826732499996,317.50649520800016,317.50649520800016,317.50649520800016,317.50649520800016,317.51383191633295,317.50649520800016,317.50649520800016,319.09528729199974,Correct! صحیح است,4,1.5859855410008095,None,0,79,319.0994662080002,319.11140308299946,321.12210779199995,321.0988418750003,321.09885187500004,0.0,False,321.09901762499976,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,79,79,12,321.12210779199995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.09918966700025,321.12210779199995,321.12210779199995,321.12210779199995,321.12210779199995,321.1319525833328,321.12210779199995,321.12210779199995,322.63883458300006,Correct! صحیح است,1,1.5065817499998957,None,0,80,322.6425924999994,322.65419349999956,324.66127829200013,324.6397346670001,324.6397423749995,0.0,False,324.63990683300017,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-19-En.wav,Speaker4,گوینده۴,,,,,,,,,1,0,80,78,324.66127829200013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.6400699169999,324.66127829200013,324.66127829200013,324.66127829200013,324.66127829200013,324.6561463336668,324.66127829200013,324.66127829200013,328.7522941669995,Correct! صحیح است,4,4.082232457999453,None,0,81,328.75251395800024,328.76027387500017,330.77043074999983,330.7467494169996,330.74677258300017,0.0,False,330.7470913750003,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-1-En.wav,Speaker2,گوینده۲,,,,,,,,,1,1,81,20,330.77043074999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.7480151669997,330.77043074999983,330.77043074999983,330.77043074999983,330.77043074999983,330.77920658333323,330.77043074999983,330.77043074999983,336.5643918329997,Correct! صحیح است,2,5.7920874159999585,None,0,82,336.5646127079999,336.5753316250002,,338.5661032500002,338.56611079199956,0.0,False,338.5663077500003,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-11-En.wav,Speaker2,گوینده۲,,,,,,,,,1,2,82,30,338.58718016700004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.56647237499965,338.58718016700004,338.58718016700004,338.58718016700004,338.58718016700004,338.58273891666636,338.58718016700004,338.58718016700004,341.7654226249997,Correct! صحیح است,2,3.1716027499996926,None,0,83,341.77056812499995,341.7826905000002,343.788228417,343.7661816669997,343.76619070800007,0.0,False,343.7663555829995,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-14-En.wav,Speaker2,گوینده۲,,,,,,,,,1,3,83,33,343.788228417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.7665473750003,343.788228417,343.788228417,343.788228417,343.788228417,343.78258416666654,343.788228417,343.788228417,345.7721860829997,Correct! صحیح است,2,1.9733310000001438,None,0,84,345.77614687499954,345.78815674999987,347.79845662499974,347.77607870799966,347.7761137079997,0.0,False,347.7765272919996,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-16-En.wav,Speaker3,گوینده۳,,,,,,,,,1,4,84,55,347.79845662499974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.7773949579996,347.79845662499974,347.79845662499974,347.79845662499974,347.79845662499974,347.80831116633317,347.79845662499974,347.79845662499974,349.6975898749997,Correct! صحیح است,3,1.8944437090003703,None,0,85,349.7018590830003,349.7132811249994,351.72195420800017,351.6987025419994,351.69876716699946,0.0,False,351.6993296669998,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,,,,,,,,,1,5,85,69,351.72195420800017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.70010566699966,351.72195420800017,351.72195420800017,351.72195420800017,351.72195420800017,351.7308690003333,351.72195420800017,351.72195420800017,354.6535347500003,Correct! صحیح است,4,2.9295961660000103,None,0,86,354.6574840829999,354.66893741700005,356.67924779199984,356.6533218750001,356.65332924999984,0.0,False,356.65348370799984,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-2-En.wav,Speaker4,گوینده۴,,,,,,,,,1,6,86,61,356.67924779199984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.65366283299954,356.67924779199984,356.67924779199984,356.67924779199984,356.67924779199984,356.6864519163332,356.67924779199984,356.67924779199984,358.07134574999964,Correct! صحیح است,4,1.3905816660007986,None,0,87,358.07575691700004,358.08754212500025,360.09487416699994,360.0738552499997,360.0738645419997,0.0,False,360.07404329200017,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,1,7,87,75,360.09487416699994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0742197919999,360.09487416699994,360.09487416699994,360.09487416699994,360.09487416699994,360.09029616666635,360.09487416699994,360.09487416699994,362.49215670800004,Correct! صحیح است,4,2.390376958000161,None,0,88,362.4962980829996,362.5079009579995,364.51394591699955,364.49251016699964,364.49251945800006,0.0,False,364.4927050420001,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-9-En.wav,Speaker3,گوینده۳,,,,,,,,,1,8,88,48,364.51394591699955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.4928840419998,364.51394591699955,364.51394591699955,364.51394591699955,364.51394591699955,364.50890358366655,364.51394591699955,364.51394591699955,366.534010417,Correct! صحیح است,3,2.01060970799972,None,0,89,366.5378341249998,366.54716691700014,368.55649825,368.53592133300026,368.5359302079996,0.0,False,368.5360949579999,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-17-En.wav,Speaker2,گوینده۲,,,,,,,,,1,9,89,36,368.55649825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.5362693750003,368.55649825,368.55649825,368.55649825,368.55649825,368.55237904166665,368.55649825,368.55649825,370.0816057920001,Correct! صحیح است,2,1.5174819579997347,None,0,90,370.0856547499998,370.0967530830003,,372.09038079199945,372.0904058750002,0.0,False,372.09119762499995,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-20-En.wav,Speaker2,گوینده۲,,,,,,,,,1,10,90,39,372.11459195799944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0918084169998,372.11459195799944,372.11459195799944,372.11459195799944,372.11459195799944,372.1235347083334,372.11459195799944,372.11459195799944,373.79884562499956,Correct! صحیح است,2,1.6777855000000272,None,0,91,373.80412545800027,373.81662591700024,,375.8056578750002,375.8056686250002,0.0,False,375.80584649999946,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,,,,,,,,,1,11,91,35,375.8271175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.8060338329997,375.8271175,375.8271175,375.8271175,375.8271175,375.8222874166661,375.8271175,375.8271175,377.4154207920001,Correct! صحیح است,2,1.5754246669994245,None,0,92,377.42077037499985,377.4334524579999,379.44208179199995,379.417671958,379.4177167079997,0.0,False,379.4181412500002,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,,,,,,,,,1,12,92,12,379.44208179199995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.4191474580002,379.44208179199995,379.44208179199995,379.44208179199995,379.44208179199995,379.4501380413335,379.44208179199995,379.44208179199995,380.93321987499985,Correct! صحیح است,1,1.487459542000579,None,0,93,380.9372718329996,380.9500694170001,,382.9430010830001,382.9430117080001,0.0,False,382.94325195799956,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-19-En.wav,Speaker3,گوینده۳,,,,,,,,,1,13,93,58,382.9644567079995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.9434457079997,382.9644567079995,382.9644567079995,382.9644567079995,382.9644567079995,382.9596379996667,382.9644567079995,382.9644567079995,384.65764608300015,Correct! صحیح است,3,1.6848815829998784,None,0,94,384.6619933330003,384.6716414579996,,386.6656189999994,386.6656310419994,0.0,False,386.6658379999999,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,1,14,94,2,386.6870008750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.66602049999983,386.6870008750002,386.6870008750002,386.6870008750002,386.6870008750002,386.68223041666647,386.6870008750002,386.6870008750002,388.09015850000014,Correct! صحیح است,1,1.3963415420003003,None,0,95,388.0945137919998,388.105983167,390.11284129199976,390.09071870800017,390.09072845799983,0.0,False,390.0909003329998,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,,1,15,95,40,390.11284129199976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.09108966700023,390.11284129199976,390.11284129199976,390.11284129199976,390.11284129199976,390.10712424966664,390.11284129199976,390.11284129199976,391.6421422080002,Correct! صحیح است,3,1.5208895830000984,None,0,96,391.6464052499996,391.6557530829996,,393.6490797079996,393.64912558299966,0.0,False,393.6498639169995,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,1,16,96,46,393.676577792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.6506265420003,393.676577792,393.676577792,393.676577792,393.676577792,393.68220091633293,393.676577792,393.676577792,394.8941778749995,Correct! صحیح است,3,1.2163740420000977,None,0,97,394.89827625,394.9096949579998,396.9137686670001,396.8925963749998,396.8926052079996,0.0,False,396.8927665000001,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,,1,17,97,65,396.9137686670001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.8929520829997,396.9137686670001,396.9137686670001,396.9137686670001,396.9137686670001,396.90906462466614,396.9137686670001,396.9137686670001,398.6606579999998,Correct! صحیح است,4,1.7442945409993627,None,0,98,398.66485124999963,398.6757991249997,,400.6651977920001,400.6652221249997,0.0,False,400.6661680420002,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-15-En.wav,Speaker1,گوینده ۱,,,,,,,,,1,18,98,14,400.6916779579997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.6668009169998,400.6916779579997,400.6916779579997,400.6916779579997,400.6916779579997,400.6983452913332,400.6916779579997,400.6916779579997,402.218009917,Correct! صحیح است,1,1.5125202909994186,None,0,99,402.22207983299995,402.234191042,,404.2255664579998,404.2255938749995,0.0,False,404.2263797079995,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,1,19,99,51,404.2490537499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.2273528329997,404.2490537499998,404.2490537499998,404.2490537499998,404.2490537499998,404.2587183753335,404.2490537499998,404.2490537499998,405.7647239170001,Correct! صحیح است,3,1.510145040999305,None,0,100,405.76963137500024,405.78180837499986,407.7866349579999,407.7648234170001,407.76483199999984,0.0,False,407.76500787500026,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-11-En.wav,Speaker1,گوینده ۱,,,,,,,,,1,20,100,10,407.7866349579999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.76517395799965,407.7866349579999,407.7866349579999,407.7866349579999,407.7866349579999,407.7812435416665,407.7866349579999,407.7866349579999,409.0553808750001,Correct! صحیح است,1,1.2625929169998926,None,0,101,409.05927170799987,409.0709221669995,411.07570745799967,411.0540154579994,411.0540240829996,0.0,False,411.0541932919996,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-18-En.wav,Speaker2,گوینده۲,,,,,,,,,1,21,101,37,411.07570745799967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.05440412499956,411.07570745799967,411.07570745799967,411.07570745799967,411.07570745799967,411.0704512916666,411.07570745799967,411.07570745799967,412.55362816700017,Correct! صحیح است,2,1.4750381250005375,None,0,102,412.5584659169999,412.5707519580001,414.5766414999998,414.55495283300024,414.55496066700016,0.0,False,414.5551532919999,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,,1,22,102,56,414.5766414999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.55538516700017,414.5766414999998,414.5766414999998,414.5766414999998,414.5766414999998,414.5714055836663,414.5766414999998,414.5766414999998,416.2227091670002,Correct! صحیح است,3,1.6390363330001492,None,0,103,416.22680583300007,416.2379923749995,418.2421153329997,418.2210955419996,418.2211044169999,0.0,False,418.22129329200015,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,1,23,103,13,418.2421153329997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.22145083299984,418.2421153329997,418.2421153329997,418.2421153329997,418.2421153329997,418.2375487916663,418.2421153329997,418.2421153329997,419.46949591700013,Correct! صحیح است,1,1.2251077910004824,None,0,104,419.4744104169995,419.4870889169997,421.49407987499944,421.4717394999998,421.4717483329996,0.0,False,421.47195033299977,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,,,,,,,,,1,24,104,60,421.49407987499944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.4721424170002,421.49407987499944,421.49407987499944,421.49407987499944,421.49407987499944,421.4881846246665,421.49407987499944,421.49407987499944,422.91025470800014,Correct! صحیح است,4,1.4141923750003116,None,0,105,422.9140310419998,422.92558974999974,,424.9194774580001,424.9195163329996,0.0,False,424.9207065419996,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
